order_id,customer_id,order_status,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date
order_004566,cust_00468,delivered,2018-01-16 04:19:01,2018-01-25 14:30:21.106416,2018-01-25 15:51:21.875458
order_004567,cust_00311,delivered,2018-01-16 09:04:51,2018-01-23 15:44:38.797585,2018-01-25 07:42:50.361065
order_004568,cust_01101,delivered,2017-06-17 22:45:14,2017-06-25 07:10:27.344253,2017-06-28 06:56:02.426148
order_004569,cust_01575,delivered,2017-04-21 04:47:36,2017-04-30 08:48:16.711879,2017-04-26 15:44:02.534849
order_004570,cust_01292,delivered,2018-01-09 18:47:45,2018-01-17 02:06:25.952863,2018-01-15 23:16:54.511310
order_004571,cust_02551,delivered,2017-02-20 02:41:41,2017-02-28 18:15:24.118112,2017-02-25 11:30:43.774305
order_004572,cust_02903,delivered,2017-09-25 04:16:46,2017-10-04 11:18:57.886626,2017-10-03 02:07:54.074933
order_004573,cust_00185,delivered,2018-04-25 18:50:20,2018-05-04 14:39:25.959079,2018-05-01 13:10:07.407201
order_004574,cust_01750,delivered,2018-01-20 14:34:45,2018-01-29 10:31:32.358722,2018-01-27 13:31:41.095822
order_004575,cust_01396,delivered,2018-02-17 13:18:56,2018-02-26 16:30:51.190285,2018-02-26 18:23:15.841852
order_004576,cust_00771,delivered,2017-02-14 20:33:29,2017-02-22 21:35:25.440237,2017-02-27 21:19:11.494721
order_004577,cust_01548,delivered,2017-04-18 07:22:16,2017-04-27 02:17:06.968909,2017-04-25 21:28:52.979332
order_004578,cust_00147,delivered,2017-05-29 12:04:44,2017-06-06 22:43:05.616878,2017-06-06 09:28:52.802241
order_004579,cust_02883,delivered,2017-06-07 14:36:10,2017-06-17 10:19:04.511047,2017-06-15 08:11:27.581907
order_004580,cust_00397,delivered,2017-04-15 17:45:24,2017-04-24 18:48:27.290849,2017-04-23 20:15:50.780955
order_004581,cust_02886,delivered,2018-06-09 07:58:13,2018-06-19 08:54:02.588419,2018-06-16 11:16:54.760861
order_004582,cust_00727,delivered,2017-03-31 15:12:26,2017-04-10 07:24:38.983484,2017-04-05 23:02:49.748586
order_004583,cust_00998,delivered,2018-01-18 10:45:38,2018-01-26 21:52:36.863437,2018-01-25 12:27:55.168940
order_004584,cust_00056,delivered,2017-11-13 13:00:25,2017-11-22 22:28:21.197922,2017-11-21 14:46:59.431550
order_004585,cust_01194,delivered,2017-11-26 20:42:14,2017-12-05 16:22:04.782512,2017-12-05 00:38:47.929758
order_004586,cust_02362,delivered,2017-04-26 09:26:51,2017-05-06 02:19:06.045662,2017-05-03 21:37:10.234752
order_004587,cust_02793,delivered,2017-06-16 16:02:09,2017-06-24 18:19:00.666780,2017-06-24 15:28:45.025912
order_004588,cust_00499,delivered,2017-11-24 22:36:28,2017-12-03 14:17:14.373347,2017-12-03 16:14:51.874957
order_004589,cust_00980,delivered,2017-06-11 18:17:51,2017-06-21 10:55:29.071915,2017-06-20 05:39:34.758062
order_004590,cust_01487,delivered,2018-01-10 23:43:45,2018-01-19 08:58:34.711127,2018-01-16 13:27:03.925668
order_004591,cust_01323,delivered,2017-01-22 14:00:13,2017-01-30 22:28:04.650732,2017-01-29 20:51:09.945411
order_004592,cust_00565,delivered,2017-02-09 06:46:00,2017-02-18 04:21:07.256375,2017-02-14 17:35:38.157123
order_004593,cust_02830,delivered,2018-01-29 23:47:36,2018-02-08 16:46:10.719145,2018-02-06 12:46:25.176013
order_004594,cust_01646,delivered,2017-11-30 15:28:11,2017-12-10 00:05:04.604736,2017-12-08 10:34:10.379837
order_004595,cust_02475,delivered,2017-01-24 05:47:37,2017-02-03 20:28:28.693277,2017-01-29 04:08:24.110226
order_004596,cust_01004,delivered,2018-05-01 07:36:45,2018-05-11 08:50:47.281423,2018-05-10 19:42:35.080904
order_004597,cust_01182,delivered,2017-01-03 06:17:41,2017-01-12 22:34:02.314662,2017-01-10 00:25:58.588634
order_004598,cust_00767,delivered,2018-05-31 20:00:23,2018-06-11 17:54:56.152919,2018-06-15 13:10:03.065598
order_004599,cust_02250,delivered,2018-01-29 02:13:17,2018-02-06 07:59:28.712605,2018-02-03 13:34:48.920629
order_004600,cust_00604,delivered,2018-06-18 17:45:27,2018-06-27 08:35:00.717023,2018-06-26 06:28:32.067797
order_004601,cust_00875,delivered,2018-05-28 13:17:47,2018-06-08 06:02:57.573850,2018-06-05 14:46:56.659561
order_004602,cust_00665,delivered,2017-06-19 01:45:48,2017-06-29 07:52:55.408059,2017-06-26 18:33:46.950471
order_004603,cust_02923,delivered,2018-02-13 14:43:14,2018-02-25 13:50:23.290042,2018-02-23 20:56:25.533031
order_004604,cust_02612,delivered,2017-04-24 18:04:32,2017-05-04 08:51:12.146382,2017-04-30 11:52:37.157215
order_004605,cust_02534,delivered,2017-09-12 17:25:23,2017-09-23 16:53:30.888137,2017-09-19 00:07:10.023430
order_004606,cust_02287,delivered,2017-05-10 12:41:03,2017-05-20 03:24:11.248399,2017-05-17 03:25:38.122852
order_004607,cust_01214,delivered,2017-09-20 08:03:02,2017-10-01 03:21:43.724298,2017-09-24 23:33:18.053949
order_004608,cust_01214,delivered,2018-04-17 03:55:56,2018-04-26 20:12:39.078693,2018-04-25 08:53:07.224273
order_004609,cust_02913,delivered,2017-08-24 00:17:38,2017-09-02 07:20:00.620095,2017-08-30 09:03:52.000806
order_004610,cust_00383,delivered,2017-02-19 08:37:45,2017-03-01 05:23:19.703948,2017-03-04 21:40:34.812079
order_004611,cust_02891,delivered,2017-06-25 15:10:24,2017-07-03 17:46:55.148105,2017-07-04 11:56:09.207128
order_004612,cust_01512,delivered,2018-03-01 00:54:13,2018-03-10 23:39:03.170460,2018-03-08 19:14:02.562617
order_004613,cust_00087,delivered,2017-10-09 23:58:07,2017-10-20 09:17:26.777630,2017-10-16 13:03:50.912946
order_004614,cust_02846,delivered,2017-10-30 14:03:46,2017-11-09 20:19:22.772986,2017-11-11 00:19:08.547712
order_004615,cust_00810,delivered,2017-08-21 07:04:09,2017-08-30 11:04:17.847892,2017-08-31 21:48:58.410693
order_004616,cust_00402,delivered,2017-06-08 23:05:26,2017-06-18 02:34:04.166837,2017-06-17 12:58:02.818915
order_004617,cust_01409,delivered,2017-11-20 04:24:51,2017-11-30 08:12:59.448293,2017-11-26 15:48:25.847030
order_004618,cust_02542,delivered,2017-12-08 22:58:56,2017-12-17 11:23:30.096540,2017-12-14 12:57:21.713730
order_004619,cust_01947,delivered,2018-04-30 06:45:44,2018-05-09 08:03:13.024340,2018-05-07 01:57:47.671347
order_004620,cust_02692,delivered,2017-11-30 09:06:48,2017-12-09 14:48:02.640422,2017-12-09 03:03:38.354630
order_004621,cust_02499,delivered,2018-06-22 10:12:35,2018-06-30 05:38:10.163829,2018-06-27 00:53:45.571755
order_004622,cust_01796,delivered,2018-03-23 23:52:33,2018-04-04 04:46:27.435268,2018-04-04 11:45:15.789570
order_004623,cust_01934,delivered,2017-02-12 06:01:18,2017-02-20 15:58:50.995256,2017-02-21 14:06:47.513923
order_004624,cust_01775,delivered,2017-07-31 23:20:56,2017-08-10 15:18:55.910057,2017-08-16 08:10:09.014479
order_004625,cust_02473,delivered,2017-07-27 08:19:37,2017-08-06 21:56:59.561296,2017-08-02 16:51:19.490914
order_004626,cust_01064,delivered,2017-01-02 06:50:39,2017-01-10 18:53:46.267439,2017-01-10 07:48:27.719819
order_004627,cust_02992,delivered,2017-04-08 15:19:01,2017-04-20 13:16:29.628913,2017-04-17 02:55:31.677663
order_004628,cust_02759,delivered,2018-02-16 16:38:59,2018-02-24 23:45:21.758369,2018-02-24 09:08:01.026712
order_004629,cust_01198,delivered,2017-07-10 08:16:50,2017-07-17 10:56:53.659762,2017-07-18 14:48:43.357717
order_004630,cust_02929,delivered,2017-03-21 03:13:03,2017-03-30 02:58:30.229142,2017-03-30 00:41:40.929635
order_004631,cust_02863,delivered,2017-06-05 09:30:19,2017-06-13 12:01:38.168642,2017-06-12 12:50:57.547004
order_004632,cust_00234,delivered,2017-05-29 12:58:12,2017-06-07 15:20:11.867155,2017-06-06 06:52:30.959732
order_004633,cust_02374,canceled,2017-04-05 00:57:38,2017-04-14 18:44:32.504157,
order_004634,cust_02891,delivered,2017-02-24 01:53:15,2017-03-05 17:08:43.115340,2017-03-02 12:15:55.215841
order_004635,cust_02184,delivered,2018-02-17 22:01:50,2018-02-26 16:41:38.409153,2018-02-26 08:49:04.292951
order_004636,cust_01864,delivered,2018-03-22 00:51:38,2018-04-01 00:05:34.313101,2018-03-30 21:07:30.018928
order_004637,cust_00439,delivered,2017-09-25 09:45:54,2017-10-05 11:28:28.583000,2017-10-01 11:17:06.814131
order_004638,cust_02732,delivered,2017-11-29 18:20:00,2017-12-07 17:58:11.812065,2017-12-07 05:39:51.253261
order_004639,cust_00171,delivered,2018-05-12 07:52:31,2018-05-19 19:51:25.315248,2018-05-18 12:46:53.345661
order_004640,cust_01840,delivered,2018-04-01 11:52:28,2018-04-09 18:31:11.885032,2018-04-10 17:51:46.439233
order_004641,cust_02839,delivered,2017-01-18 02:04:32,2017-01-26 09:26:10.108301,2017-01-23 13:39:21.192167
order_004642,cust_00994,delivered,2018-05-30 19:03:59,2018-06-08 10:25:56.798284,2018-06-06 00:28:26.104999
order_004643,cust_02462,delivered,2017-02-06 15:13:13,2017-02-15 16:40:49.857226,2017-02-15 13:08:57.133715
order_004644,cust_01455,delivered,2017-01-15 20:26:22,2017-01-25 14:35:21.672666,2017-01-25 04:55:04.527041
order_004645,cust_02404,delivered,2017-08-06 20:43:54,2017-08-15 18:53:26.540603,2017-08-16 05:04:51.065853
order_004646,cust_01370,delivered,2018-02-07 08:25:09,2018-02-17 06:52:17.231168,2018-02-14 22:41:23.581935
order_004647,cust_01158,delivered,2017-02-13 00:59:15,2017-02-20 19:33:14.918545,2017-02-20 14:12:49.917175
order_004648,cust_00707,delivered,2017-06-08 08:18:44,2017-06-16 00:08:33.273858,2017-06-15 04:02:22.941052
order_004649,cust_00420,delivered,2017-05-22 03:29:11,2017-05-31 02:49:32.808362,2017-05-30 10:01:21.411243
order_004650,cust_02344,delivered,2017-08-03 12:47:56,2017-08-10 22:06:31.011076,2017-08-11 21:20:47.847944
order_004651,cust_02375,delivered,2018-06-17 03:30:48,2018-06-27 13:45:34.976334,2018-06-26 22:38:36.578712
order_004652,cust_01593,delivered,2017-06-28 22:07:32,2017-07-08 09:30:40.846051,2017-07-04 06:07:55.792977
order_004653,cust_00660,delivered,2017-04-23 14:27:16,2017-05-01 22:59:44.893444,2017-05-06 09:49:33.890265
order_004654,cust_02338,delivered,2017-03-08 06:04:22,2017-03-17 16:30:44.327609,2017-03-16 13:28:47.002830
order_004655,cust_00474,delivered,2017-04-17 22:06:34,2017-04-27 01:07:52.954250,2017-04-29 08:08:26.157734
order_004656,cust_00682,canceled,2017-03-13 18:28:21,2017-03-22 18:50:34.068977,
order_004657,cust_02504,delivered,2017-11-06 10:30:23,2017-11-15 07:17:00.119462,2017-11-13 16:16:33.367460
order_004658,cust_01436,delivered,2017-08-16 03:30:58,2017-08-25 12:17:43.298960,2017-08-21 22:50:13.705908
order_004659,cust_00863,delivered,2017-09-26 08:15:04,2017-10-06 11:29:19.168173,2017-10-02 05:43:43.160774
order_004660,cust_01074,delivered,2018-03-26 14:00:58,2018-04-02 23:26:18.633444,2018-04-05 03:27:47.521719
order_004661,cust_00190,delivered,2017-11-10 18:22:48,2017-11-21 03:40:05.303957,2017-11-18 09:33:49.011721
order_004662,cust_00897,delivered,2017-03-25 06:17:10,2017-04-03 01:43:08.273295,2017-04-02 10:58:09.248885
order_004663,cust_01449,delivered,2017-07-23 17:49:17,2017-08-02 16:15:43.045027,2017-08-03 11:36:50.781025
order_004664,cust_00162,delivered,2017-06-18 06:47:17,2017-06-27 01:18:00.252634,2017-06-27 07:58:36.831028
order_004665,cust_02578,delivered,2018-03-23 05:55:19,2018-03-31 13:12:16.620773,2018-03-26 22:39:24.106658
order_004666,cust_01928,delivered,2017-06-15 10:43:42,2017-06-24 10:40:33.422062,2017-06-22 04:24:35.955442
order_004667,cust_00151,delivered,2017-03-16 03:51:35,2017-03-25 13:04:01.292033,2017-03-22 23:54:11.866176
order_004668,cust_01679,delivered,2018-02-02 09:42:42,2018-02-10 03:03:16.858715,2018-02-13 05:22:42.657292
order_004669,cust_00142,delivered,2017-08-20 08:35:14,2017-08-28 10:13:24.701380,2017-08-28 17:42:12.893088
order_004670,cust_02709,delivered,2017-02-21 06:43:15,2017-02-28 09:17:00.403983,2017-02-25 14:06:40.290580
order_004671,cust_00781,delivered,2018-01-08 18:36:52,2018-01-17 19:54:59.324840,2018-01-15 19:42:56.592067
order_004672,cust_01110,delivered,2017-04-24 07:57:41,2017-05-04 16:30:35.653075,2017-05-01 17:10:44.377839
order_004673,cust_00374,delivered,2018-04-14 16:40:53,2018-04-23 20:35:28.391825,2018-04-21 19:53:49.167475
order_004674,cust_00202,delivered,2018-03-26 17:17:12,2018-04-04 10:38:14.606564,2018-04-03 03:18:32.456587
order_004675,cust_01296,delivered,2017-07-19 15:58:49,2017-07-29 15:00:01.329093,2017-07-26 11:33:45.818018
order_004676,cust_00096,delivered,2017-10-28 06:27:50,2017-11-06 12:51:58.784904,2017-11-05 05:43:59.750233
order_004677,cust_02364,delivered,2017-11-03 19:54:22,2017-11-11 23:26:59.874257,2017-11-11 10:27:37.987563
order_004678,cust_02948,delivered,2017-12-19 05:40:38,2017-12-27 20:08:21.111873,2017-12-28 05:28:17.828111
order_004679,cust_00883,delivered,2017-02-07 06:39:04,2017-02-18 01:38:23.009434,2017-02-12 15:15:15.291866
order_004680,cust_00916,delivered,2017-06-25 20:59:59,2017-07-05 22:59:56.170072,2017-07-04 09:54:33.906396
order_004681,cust_02448,delivered,2017-04-02 08:09:08,2017-04-12 21:30:22.755067,2017-04-12 07:21:39.945899
order_004682,cust_00258,delivered,2018-01-12 16:43:42,2018-01-22 12:01:50.128336,2018-01-17 19:51:41.727814
order_004683,cust_02246,delivered,2017-02-07 01:00:58,2017-02-16 10:32:36.350848,2017-02-13 09:42:54.206383
order_004684,cust_01421,delivered,2017-10-07 14:44:37,2017-10-17 18:27:08.495576,2017-10-15 20:12:18.449371
order_004685,cust_01262,delivered,2018-01-29 20:50:59,2018-02-08 07:18:05.890784,2018-02-02 13:42:17.391980
order_004686,cust_00344,delivered,2018-05-28 17:00:32,2018-06-06 10:44:17.027402,2018-06-11 04:43:22.071219
order_004687,cust_01321,delivered,2017-06-05 13:58:41,2017-06-15 13:03:17.378769,2017-06-11 18:46:41.726928
order_004688,cust_00894,delivered,2017-01-05 20:22:36,2017-01-15 02:50:21.202867,2017-01-12 00:08:01.615272
order_004689,cust_01292,delivered,2018-01-26 07:09:17,2018-02-04 06:12:06.996209,2018-02-02 22:41:47.477742
order_004690,cust_02505,delivered,2017-01-01 09:02:33,2017-01-10 00:08:20.479361,2017-01-09 23:12:38.526416
order_004691,cust_02586,delivered,2017-02-05 01:39:57,2017-02-12 21:41:47.964467,2017-03-05 14:38:35.867106
order_004692,cust_02314,delivered,2018-06-19 16:45:39,2018-07-01 15:28:16.365425,2018-06-28 06:00:25.592085
order_004693,cust_00740,delivered,2018-04-11 17:21:42,2018-04-20 08:58:59.691252,2018-04-21 08:15:02.702396
order_004694,cust_01489,delivered,2018-01-18 18:01:59,2018-01-29 12:25:38.218375,2018-01-26 21:52:37.386215
order_004695,cust_00406,delivered,2018-03-28 17:58:10,2018-04-05 17:17:13.529979,2018-04-05 06:48:51.567909
order_004696,cust_01357,delivered,2017-02-10 03:03:25,2017-02-18 18:18:19.111045,2017-02-18 04:15:35.473679
order_004697,cust_02545,delivered,2017-02-18 15:59:17,2017-02-28 02:45:37.220454,2017-02-28 21:50:00.698203
order_004698,cust_02017,delivered,2017-06-12 18:19:11,2017-06-21 04:17:50.671780,2017-06-20 00:30:06.490454
order_004699,cust_02956,delivered,2017-01-13 04:53:26,2017-01-21 02:05:17.162798,2017-01-20 18:31:29.835717
order_004700,cust_01822,delivered,2018-04-25 11:26:07,2018-05-03 21:23:16.466663,2018-05-05 18:42:49.092693
order_004701,cust_00431,delivered,2017-01-31 21:55:01,2017-02-09 12:42:52.913681,2017-02-06 05:55:04.133064
order_004702,cust_02227,delivered,2017-10-21 09:57:19,2017-10-30 07:18:55.110985,2017-11-04 21:50:16.447905
order_004703,cust_02726,delivered,2018-04-06 18:04:32,2018-04-15 03:42:25.072454,2018-04-13 00:23:29.519336
order_004704,cust_02950,delivered,2018-02-01 12:43:41,2018-02-11 07:08:43.561619,2018-02-09 15:32:02.554942
order_004705,cust_02751,delivered,2017-05-07 15:47:10,2017-05-16 19:17:37.172157,2017-05-20 12:11:29.009587
order_004706,cust_02596,delivered,2017-09-11 15:02:10,2017-09-21 11:20:57.690535,2017-09-18 10:55:49.597727
order_004707,cust_00215,delivered,2017-10-24 15:37:21,2017-11-02 04:58:21.868688,2017-11-03 21:26:39.245225
order_004708,cust_01579,delivered,2018-02-19 18:42:18,2018-03-01 06:02:26.132716,2018-02-28 05:33:27.140243
order_004709,cust_00720,delivered,2017-08-19 21:42:16,2017-08-28 05:57:59.175525,2017-08-26 10:29:06.548924
order_004710,cust_00950,delivered,2017-06-03 07:05:45,2017-06-13 14:37:52.897700,2017-06-13 05:49:52.203240
order_004711,cust_00125,delivered,2018-03-06 22:16:45,2018-03-15 01:55:14.423105,2018-03-14 02:18:40.143556
order_004712,cust_01971,delivered,2018-04-24 15:04:07,2018-05-03 00:06:21.896915,2018-04-30 07:22:45.851102
order_004713,cust_00485,delivered,2017-09-22 14:17:43,2017-10-01 16:47:51.409137,2017-09-30 20:36:41.404128
order_004714,cust_01269,delivered,2017-01-16 07:51:55,2017-01-25 10:31:41.597151,2017-01-24 01:20:40.080784
order_004715,cust_01902,delivered,2017-09-28 10:00:00,2017-10-04 17:05:22.207804,2017-10-06 09:19:32.722655
order_004716,cust_01650,delivered,2018-04-26 15:38:20,2018-05-06 02:53:32.265962,2018-05-04 04:21:04.109586
order_004717,cust_00886,delivered,2018-06-19 08:43:46,2018-06-29 17:14:41.898149,2018-06-26 19:02:53.869355
order_004718,cust_01570,delivered,2017-08-05 06:53:41,2017-08-15 05:07:06.760654,2017-08-16 10:27:38.309034
order_004719,cust_01715,delivered,2017-03-23 19:39:28,2017-04-02 15:34:01.402405,2017-04-02 04:12:16.467345
order_004720,cust_01896,delivered,2017-11-05 09:58:13,2017-11-15 22:32:06.020527,2017-11-18 00:01:51.541342
order_004721,cust_01971,delivered,2018-03-25 15:28:13,2018-04-05 08:40:05.198725,2018-04-03 17:18:42.932542
order_004722,cust_02050,delivered,2018-05-26 00:44:54,2018-06-04 08:57:02.814216,2018-06-07 13:31:16.107906
order_004723,cust_02868,delivered,2017-01-28 01:51:15,2017-02-06 05:37:24.293622,2017-02-08 16:29:10.899125
order_004724,cust_00760,delivered,2017-06-06 20:21:22,2017-06-15 12:37:40.214758,2017-06-14 09:00:54.147874
order_004725,cust_02397,delivered,2017-09-15 03:24:44,2017-09-24 04:43:02.540925,2017-09-23 16:09:29.362174
order_004726,cust_00585,delivered,2017-02-23 19:05:57,2017-03-04 09:26:04.369659,2017-03-03 02:55:26.196036
order_004727,cust_02874,delivered,2018-04-24 21:36:16,2018-05-02 02:01:24.268752,2018-05-02 14:14:07.140668
order_004728,cust_02251,delivered,2017-03-02 11:33:12,2017-03-12 06:37:22.742352,2017-03-06 23:01:12.329281
order_004729,cust_01857,shipped,2017-12-26 21:13:40,2018-01-05 08:55:46.988594,
order_004730,cust_02247,delivered,2018-05-12 10:15:12,2018-05-21 12:29:08.363446,2018-05-21 02:01:34.233201
order_004731,cust_00696,canceled,2018-01-06 22:50:38,2018-01-17 13:07:31.651970,
order_004732,cust_01219,delivered,2018-02-17 05:41:26,2018-02-25 13:24:47.242297,2018-02-23 04:29:47.517706
order_004733,cust_00413,delivered,2017-05-23 10:16:06,2017-06-01 17:10:42.771215,2017-05-30 14:54:08.613779
order_004734,cust_01991,delivered,2018-03-23 09:20:02,2018-04-01 07:16:43.530123,2018-03-31 15:14:26.022068
order_004735,cust_00675,delivered,2017-08-15 18:49:02,2017-08-25 02:26:09.769015,2017-08-24 21:44:12.728156
order_004736,cust_01117,delivered,2017-02-03 01:02:57,2017-02-13 12:30:15.398104,2017-02-10 16:20:53.346918
order_004737,cust_02718,delivered,2017-07-17 19:52:38,2017-07-28 20:43:20.126141,2017-07-23 10:53:04.873583
order_004738,cust_02098,delivered,2017-07-08 00:33:44,2017-07-16 06:05:11.671246,2017-07-17 10:13:15.927225
order_004739,cust_02420,delivered,2017-10-09 07:34:36,2017-10-19 04:23:51.036098,2017-10-15 19:40:11.069954
order_004740,cust_00320,delivered,2017-05-24 14:18:20,2017-06-01 19:21:32.380376,2017-06-05 10:26:11.050409
order_004741,cust_02618,delivered,2017-09-07 03:29:17,2017-09-15 09:07:47.134526,2017-09-12 09:24:21.196326
order_004742,cust_00671,canceled,2017-08-20 11:45:46,2017-08-30 01:10:21.860445,
order_004743,cust_01932,delivered,2017-06-26 23:55:43,2017-07-06 00:15:54.132082,2017-07-04 04:15:25.175980
order_004744,cust_02934,delivered,2018-01-11 19:45:25,2018-01-20 15:48:00.985011,2018-01-21 12:36:02.099915
order_004745,cust_02220,delivered,2017-06-14 00:43:30,2017-06-23 10:59:41.774533,2017-06-20 01:50:22.027882
order_004746,cust_02276,delivered,2018-02-18 14:12:08,2018-02-27 00:36:17.657013,2018-02-27 04:04:51.617882
order_004747,cust_00438,delivered,2017-05-16 14:20:09,2017-05-26 08:44:46.274107,2017-05-22 01:48:23.911911
order_004748,cust_01261,delivered,2018-04-13 01:38:14,2018-04-21 21:22:50.047091,2018-04-19 16:05:10.951126
order_004749,cust_02811,delivered,2017-07-17 15:36:18,2017-07-24 07:44:46.762720,2017-07-29 01:34:22.930166
order_004750,cust_01655,delivered,2017-01-22 12:30:14,2017-02-01 05:19:51.378686,2017-01-28 05:08:34.205764
order_004751,cust_01028,delivered,2017-03-22 16:21:46,2017-04-02 03:07:36.599301,2017-03-29 08:54:15.908156
order_004752,cust_01133,delivered,2018-03-12 07:08:24,2018-03-20 21:58:29.973833,2018-03-18 01:17:35.127278
order_004753,cust_01841,delivered,2018-04-16 06:08:06,2018-04-24 04:39:12.128759,2018-04-24 07:17:30.634025
order_004754,cust_01169,delivered,2017-04-25 17:39:46,2017-05-03 22:56:39.420854,2017-05-04 01:43:23.827819
order_004755,cust_00788,delivered,2017-11-22 17:19:04,2017-12-01 23:20:56.746481,2017-11-30 05:34:55.089735
order_004756,cust_01394,delivered,2017-11-07 03:52:52,2017-11-16 16:43:12.570168,2017-11-12 13:58:45.021529
order_004757,cust_00151,delivered,2017-03-14 05:11:36,2017-03-24 19:12:29.658205,2017-03-21 09:51:30.184158
order_004758,cust_02241,delivered,2017-09-02 14:04:21,2017-09-12 06:34:25.772724,2017-09-10 20:52:06.213918
order_004759,cust_02923,delivered,2018-01-10 19:53:48,2018-01-20 13:27:01.925577,2018-01-16 21:45:06.497292
order_004760,cust_00675,delivered,2018-06-07 04:50:35,2018-06-17 03:35:05.230612,2018-06-10 07:16:12.695041
order_004761,cust_01388,delivered,2018-04-03 05:15:31,2018-04-12 10:23:27.015059,2018-04-12 12:49:26.091963
order_004762,cust_00022,delivered,2017-02-22 19:23:12,2017-03-02 09:51:09.332521,2017-03-02 20:39:05.786298
order_004763,cust_01886,delivered,2017-05-09 16:43:15,2017-05-17 10:30:45.349873,2017-05-13 14:57:44.989430
order_004764,cust_02916,delivered,2017-08-24 21:39:17,2017-09-02 03:24:52.126294,2017-08-31 03:43:20.284977
order_004765,cust_01490,delivered,2017-03-23 18:48:06,2017-04-03 23:00:01.098127,2017-03-29 17:42:59.557295
order_004766,cust_02042,delivered,2017-11-05 22:52:43,2017-11-14 09:19:43.611421,2017-11-10 21:47:15.783564
order_004767,cust_02356,delivered,2017-01-05 04:32:04,2017-01-14 09:53:56.182251,2017-01-12 13:10:28.463154
order_004768,cust_01462,delivered,2017-03-03 06:31:35,2017-03-11 03:55:11.476428,2017-03-11 02:39:20.729671
order_004769,cust_00528,delivered,2017-01-26 05:42:42,2017-02-04 09:31:43.933227,2017-02-05 11:20:30.983978
order_004770,cust_02209,delivered,2017-06-09 01:19:49,2017-06-17 21:01:56.401066,2017-06-14 21:11:10.786186
order_004771,cust_00430,delivered,2018-02-16 18:41:54,2018-02-26 05:00:27.105429,2018-02-25 19:43:09.681647
order_004772,cust_00236,delivered,2017-04-06 15:52:55,2017-04-15 02:10:58.080225,2017-04-25 14:42:13.476029
order_004773,cust_02816,delivered,2018-06-18 02:03:50,2018-06-26 18:20:27.599200,2018-06-25 07:28:07.305796
order_004774,cust_00243,delivered,2017-05-26 04:45:18,2017-06-05 18:21:17.789280,2017-06-01 19:42:03.592796
order_004775,cust_00151,delivered,2017-01-25 04:34:41,2017-02-04 02:19:37.736021,2017-01-31 19:58:30.674862
order_004776,cust_02958,delivered,2017-07-01 09:40:13,2017-07-10 23:29:01.575031,2017-07-10 08:34:58.858148
order_004777,cust_02271,delivered,2018-02-08 10:55:57,2018-02-15 15:59:38.049175,2018-02-15 08:31:36.606665
order_004778,cust_00520,delivered,2017-02-27 06:56:08,2017-03-07 19:53:12.835334,2017-03-07 11:53:48.788649
order_004779,cust_01736,delivered,2017-02-08 22:19:27,2017-02-19 09:41:47.667942,2017-02-14 17:51:36.500477
order_004780,cust_01219,delivered,2018-04-04 05:06:23,2018-04-12 19:25:05.605752,2018-04-12 03:34:06.385165
order_004781,cust_01534,delivered,2017-11-16 13:29:06,2017-11-25 08:57:05.498825,2017-11-24 07:55:01.119816
order_004782,cust_02611,delivered,2017-07-05 10:30:41,2017-07-13 02:44:34.774064,2017-07-11 01:31:31.080570
order_004783,cust_02445,delivered,2018-02-13 09:18:15,2018-02-24 03:04:51.131690,2018-02-20 09:21:23.349410
order_004784,cust_02805,delivered,2018-04-01 19:49:08,2018-04-10 01:24:59.180757,2018-04-13 22:37:11.248232
order_004785,cust_01861,delivered,2017-07-13 23:28:51,2017-07-22 19:54:00.740917,2017-07-22 23:23:13.413630
order_004786,cust_01194,delivered,2017-10-31 00:08:27,2017-11-07 03:40:50.280380,2017-11-07 20:05:49.810493
order_004787,cust_01151,delivered,2017-01-06 11:07:44,2017-01-13 08:50:37.228373,2017-01-15 13:43:24.434588
order_004788,cust_02273,delivered,2017-06-15 02:51:35,2017-06-24 13:21:12.505379,2017-06-23 19:45:34.294447
order_004789,cust_00248,delivered,2017-11-18 10:24:34,2017-11-26 21:08:03.189725,2017-11-24 16:00:20.509354
order_004790,cust_00691,delivered,2017-04-17 14:48:31,2017-04-25 17:13:23.853509,2017-04-25 01:11:10.699213
order_004791,cust_02824,delivered,2018-06-20 09:52:46,2018-06-29 07:24:53.226513,2018-06-30 05:48:59.639997
order_004792,cust_02611,delivered,2018-06-09 07:25:05,2018-06-18 06:22:58.903031,2018-06-22 14:06:58.797683
order_004793,cust_00782,delivered,2017-05-20 07:29:32,2017-05-28 15:20:32.971389,2017-05-30 14:03:35.585323
order_004794,cust_01702,delivered,2017-08-03 07:11:48,2017-08-12 02:25:58.865003,2017-08-11 07:53:53.315320
order_004795,cust_02214,delivered,2017-04-13 07:49:00,2017-04-21 12:22:46.274837,2017-04-21 13:08:20.915331
order_004796,cust_01366,delivered,2017-09-30 08:58:32,2017-10-08 17:14:44.817569,2017-10-08 11:25:03.030243
order_004797,cust_02360,delivered,2017-03-08 16:30:29,2017-03-16 14:56:31.174973,2017-03-21 04:38:00.318116
order_004798,cust_01807,delivered,2017-07-31 02:18:14,2017-08-09 13:23:17.015339,2017-08-10 01:42:24.899699
