order_id,order_item_id,product_id,seller_id,price,freight_value
order_004597,1,prod_0305,seller_032,187.72,23.97
order_004598,1,prod_0234,seller_003,172.57,39.14
order_004598,1,prod_0432,seller_003,260.23,13.89
order_004599,1,prod_0014,seller_025,186.27,9.79
order_004600,1,prod_0324,seller_034,56.01,23.51
order_004600,1,prod_0081,seller_034,147.99,6.81
order_004601,1,prod_0383,seller_009,265.28,16.41
order_004602,1,prod_0002,seller_013,141.23,29.38
order_004603,1,prod_0201,seller_032,355.2,26.03
order_004604,1,prod_0485,seller_035,194.74,5.3
order_004605,1,prod_0431,seller_006,70.54,30.81
order_004606,1,prod_0303,seller_021,328.84,5.97
order_004606,1,prod_0383,seller_021,200.72,26.45
order_004607,1,prod_0346,seller_010,311.95,17.45
order_004608,1,prod_0369,seller_003,86.37,41.89
order_004609,1,prod_0080,seller_013,381.5,27.85
order_004609,1,prod_0189,seller_013,90.54,36.87
order_004610,1,prod_0038,seller_000,238.15,44.21
order_004610,1,prod_0358,seller_000,205.08,39.67
order_004611,1,prod_0113,seller_024,215.6,38.54
order_004611,1,prod_0096,seller_024,143.44,38.95
order_004612,1,prod_0299,seller_037,332.2,9.63
order_004613,1,prod_0051,seller_004,114.7,5.11
order_004614,1,prod_0126,seller_000,189.37,7.39
order_004614,1,prod_0184,seller_000,288.19,38.18
order_004615,1,prod_0492,seller_004,110.47,13.35
order_004615,1,prod_0471,seller_004,268.71,41.05
order_004616,1,prod_0355,seller_004,312.11,23.47
order_004616,1,prod_0080,seller_004,234.12,19.33
order_004617,1,prod_0406,seller_009,36.68,27.25
order_004618,1,prod_0498,seller_011,33.44,25.63
order_004619,1,prod_0173,seller_033,388.95,11.68
order_004620,1,prod_0146,seller_038,307.15,34.39
order_004621,1,prod_0323,seller_020,197.27,23.34
order_004622,1,prod_0316,seller_000,179.43,38.28
order_004622,1,prod_0461,seller_000,144.0,31.44
order_004623,1,prod_0136,seller_009,225.17,44.0
order_004623,1,prod_0318,seller_009,173.82,14.39
order_004624,1,prod_0291,seller_002,44.13,34.4
order_004624,1,prod_0244,seller_002,290.99,39.62
order_004625,1,prod_0296,seller_012,108.1,18.94
order_004625,1,prod_0085,seller_012,199.91,38.58
order_004626,1,prod_0426,seller_030,139.71,38.14
order_004626,1,prod_0163,seller_030,269.09,23.01
order_004627,1,prod_0089,seller_032,192.54,28.81
order_004628,1,prod_0395,seller_022,191.13,15.23
order_004628,1,prod_0135,seller_022,314.28,42.49
order_004629,1,prod_0315,seller_026,268.7,31.38
order_004629,1,prod_0200,seller_026,183.93,34.61
order_004630,1,prod_0041,seller_023,204.42,9.1
order_004630,1,prod_0096,seller_023,48.49,19.45
order_004631,1,prod_0482,seller_020,261.3,40.75
order_004632,1,prod_0019,seller_029,187.95,41.25
order_004633,1,prod_0353,seller_037,229.94,22.76
order_004634,1,prod_0317,seller_020,97.75,35.03
order_004635,1,prod_0103,seller_020,260.4,38.87
order_004635,1,prod_0448,seller_020,247.89,24.69
order_004636,1,prod_0266,seller_014,85.35,35.05
order_004636,1,prod_0318,seller_014,166.93,33.15
order_004637,1,prod_0211,seller_013,302.58,14.81
order_004638,1,prod_0229,seller_030,156.34,24.85
order_004639,1,prod_0333,seller_034,197.87,27.55
order_004640,1,prod_0296,seller_019,250.67,29.68
order_004640,1,prod_0059,seller_019,207.31,42.64
order_004641,1,prod_0463,seller_033,184.21,18.98
order_004642,1,prod_0090,seller_004,246.53,32.33
order_004643,1,prod_0276,seller_031,106.92,36.23
order_004644,1,prod_0475,seller_031,78.29,41.64
order_004644,1,prod_0450,seller_031,222.16,22.95
order_004645,1,prod_0493,seller_028,232.13,41.96
order_004646,1,prod_0401,seller_022,30.27,37.46
order_004647,1,prod_0352,seller_032,81.24,9.12
order_004647,1,prod_0407,seller_032,79.14,40.47
order_004648,1,prod_0266,seller_005,207.3,20.89
order_004648,1,prod_0210,seller_005,85.53,22.57
order_004649,1,prod_0461,seller_035,236.71,39.36
order_004650,1,prod_0119,seller_032,77.82,42.6
order_004651,1,prod_0030,seller_017,295.83,34.55
order_004652,1,prod_0032,seller_012,362.5,25.98
order_004652,1,prod_0228,seller_012,165.53,26.29
order_004653,1,prod_0430,seller_020,342.32,24.4
order_004653,1,prod_0324,seller_020,188.39,42.03
order_004654,1,prod_0173,seller_009,335.31,12.09
order_004654,1,prod_0167,seller_009,340.87,36.23
order_004655,1,prod_0152,seller_003,327.03,5.94
order_004655,1,prod_0248,seller_003,130.42,34.24
order_004656,1,prod_0249,seller_000,261.94,40.93
order_004657,1,prod_0012,seller_034,83.44,5.77
order_004657,1,prod_0492,seller_034,164.71,26.13
order_004658,1,prod_0374,seller_027,373.62,19.24
order_004658,1,prod_0104,seller_027,293.19,42.72
order_004659,1,prod_0216,seller_033,352.67,42.78
order_004660,1,prod_0446,seller_008,194.72,15.44
order_004661,1,prod_0008,seller_026,311.83,13.43
order_004662,1,prod_0071,seller_004,111.98,33.96
order_004662,1,prod_0182,seller_004,146.12,37.38
order_004663,1,prod_0333,seller_001,124.17,19.57
order_004663,1,prod_0328,seller_001,194.47,44.07
order_004664,1,prod_0173,seller_027,371.48,38.92
order_004664,1,prod_0307,seller_027,28.48,32.47
order_004665,1,prod_0132,seller_033,99.91,28.57
order_004666,1,prod_0428,seller_008,59.52,15.09
order_004666,1,prod_0156,seller_008,130.11,37.63
order_004667,1,prod_0489,seller_037,212.71,23.55
order_004668,1,prod_0078,seller_001,259.01,36.77
order_004668,1,prod_0422,seller_001,104.56,6.03
order_004669,1,prod_0017,seller_026,153.77,32.03
order_004670,1,prod_0008,seller_010,27.59,29.77
order_004671,1,prod_0193,seller_039,197.58,40.06
order_004672,1,prod_0045,seller_032,47.09,27.84
order_004673,1,prod_0080,seller_039,28.23,15.9
order_004674,1,prod_0102,seller_037,25.66,20.6
order_004674,1,prod_0384,seller_037,139.03,38.49
order_004675,1,prod_0163,seller_009,119.76,9.47
order_004675,1,prod_0149,seller_009,201.36,15.05
order_004676,1,prod_0286,seller_011,285.65,19.27
order_004677,1,prod_0041,seller_033,232.15,19.19
order_004677,1,prod_0405,seller_033,172.94,32.7
order_004678,1,prod_0351,seller_025,371.69,34.46
order_004678,1,prod_0333,seller_025,225.43,40.92
order_004679,1,prod_0379,seller_036,250.07,43.51
order_004680,1,prod_0285,seller_016,123.59,10.49
order_004681,1,prod_0261,seller_035,161.34,11.93
order_004681,1,prod_0060,seller_035,130.32,39.34
order_004682,1,prod_0231,seller_011,210.23,23.25
order_004682,1,prod_0280,seller_011,312.78,38.43
order_004683,1,prod_0198,seller_026,176.39,42.27
order_004684,1,prod_0256,seller_016,308.64,27.01
order_004684,1,prod_0398,seller_016,359.18,41.13
order_004685,1,prod_0246,seller_007,101.68,36.91
order_004685,1,prod_0127,seller_007,22.19,34.47
order_004686,1,prod_0462,seller_033,177.14,12.55
order_004686,1,prod_0099,seller_033,256.38,25.23
order_004687,1,prod_0200,seller_018,100.3,39.39
order_004687,1,prod_0430,seller_018,79.72,33.74
order_004688,1,prod_0370,seller_008,395.19,33.44
order_004688,1,prod_0140,seller_008,310.28,39.0
order_004689,1,prod_0221,seller_011,148.37,23.71
order_004690,1,prod_0336,seller_013,319.32,30.34
order_004691,1,prod_0345,seller_006,267.67,20.3
order_004692,1,prod_0283,seller_013,194.98,8.37
order_004693,1,prod_0155,seller_011,375.7,22.09
order_004693,1,prod_0299,seller_011,117.9,10.43
order_004694,1,prod_0244,seller_032,208.38,39.34
order_004694,1,prod_0070,seller_032,306.59,27.71
order_004695,1,prod_0337,seller_016,263.61,13.34
order_004696,1,prod_0389,seller_006,334.54,24.6
order_004696,1,prod_0379,seller_006,150.75,27.89
order_004697,1,prod_0032,seller_001,310.12,31.8
order_004697,1,prod_0352,seller_001,119.92,19.44
order_004698,1,prod_0064,seller_007,138.11,11.66
order_004699,1,prod_0138,seller_019,220.85,39.44
order_004699,1,prod_0453,seller_019,131.67,6.73
order_004700,1,prod_0451,seller_029,271.28,43.37
order_004701,1,prod_0204,seller_031,158.63,16.27
order_004701,1,prod_0258,seller_031,248.64,32.71
order_004702,1,prod_0468,seller_002,296.61,9.5
order_004702,1,prod_0404,seller_002,187.02,12.21
order_004703,1,prod_0308,seller_030,214.77,5.73
order_004703,1,prod_0007,seller_030,247.72,25.34
order_004704,1,prod_0205,seller_016,25.97,13.72
order_004705,1,prod_0320,seller_034,355.03,23.88
order_004705,1,prod_0169,seller_034,237.84,34.93
order_004706,1,prod_0121,seller_006,85.21,19.7
order_004707,1,prod_0415,seller_012,358.54,13.51
order_004707,1,prod_0393,seller_012,364.83,40.41
order_004708,1,prod_0472,seller_031,298.39,5.56
order_004708,1,prod_0110,seller_031,369.87,12.96
order_004709,1,prod_0120,seller_009,358.62,23.25
order_004709,1,prod_0422,seller_009,292.26,23.69
order_004710,1,prod_0330,seller_034,84.82,23.08
order_004710,1,prod_0127,seller_034,294.57,32.31
order_004711,1,prod_0325,seller_026,160.47,20.83
order_004711,1,prod_0252,seller_026,325.39,31.02
order_004712,1,prod_0372,seller_022,359.77,20.11
order_004713,1,prod_0370,seller_032,64.55,34.24
order_004713,1,prod_0223,seller_032,34.62,16.39
order_004714,1,prod_0177,seller_023,73.32,23.75
order_004715,1,prod_0106,seller_011,118.11,36.52
order_004716,1,prod_0178,seller_029,209.87,34.93
order_004716,1,prod_0001,seller_029,243.81,14.03
order_004717,1,prod_0013,seller_036,303.33,10.82
order_004718,1,prod_0235,seller_000,182.68,25.09
order_004718,1,prod_0210,seller_000,398.03,31.95
order_004719,1,prod_0140,seller_010,257.25,35.68
order_004720,1,prod_0267,seller_002,311.84,21.28
order_004720,1,prod_0187,seller_002,298.88,5.67
order_004721,1,prod_0249,seller_017,171.29,21.04
order_004722,1,prod_0146,seller_002,77.08,37.35
order_004723,1,prod_0278,seller_003,394.08,23.84
order_004724,1,prod_0428,seller_033,171.98,42.49
order_004724,1,prod_0163,seller_033,91.94,19.93
order_004725,1,prod_0280,seller_004,290.22,18.5
order_004725,1,prod_0419,seller_004,266.18,33.09
order_004726,1,prod_0027,seller_010,209.1,29.31
order_004726,1,prod_0139,seller_010,78.71,36.7
order_004727,1,prod_0288,seller_023,89.67,27.47
order_004728,1,prod_0083,seller_016,316.89,10.92
order_004728,1,prod_0041,seller_016,17.71,20.53
order_004729,1,prod_0025,seller_005,24.64,36.09
order_004729,1,prod_0085,seller_005,109.65,35.21
order_004730,1,prod_0103,seller_036,245.8,26.63
order_004730,1,prod_0164,seller_036,31.78,6.36
order_004731,1,prod_0325,seller_038,291.58,30.18
order_004731,1,prod_0187,seller_038,241.71,33.0
order_004732,1,prod_0190,seller_016,314.54,31.97
order_004733,1,prod_0155,seller_009,139.44,39.47
order_004733,1,prod_0148,seller_009,361.46,41.5
order_004734,1,prod_0094,seller_035,248.9,5.63
order_004735,1,prod_0476,seller_032,94.86,17.14
order_004736,1,prod_0195,seller_034,47.25,41.84
order_004737,1,prod_0035,seller_017,317.64,25.68
order_004738,1,prod_0489,seller_009,63.66,29.82
order_004738,1,prod_0311,seller_009,144.51,11.82
order_004739,1,prod_0334,seller_028,22.99,15.08
order_004740,1,prod_0176,seller_000,46.97,19.17
order_004741,1,prod_0125,seller_028,180.02,21.3
order_004741,1,prod_0294,seller_028,132.79,7.85
order_004742,1,prod_0339,seller_004,332.04,23.95
order_004742,1,prod_0465,seller_004,120.11,43.17
order_004743,1,prod_0245,seller_023,293.13,44.85
order_004744,1,prod_0344,seller_002,264.31,37.27
order_004744,1,prod_0239,seller_002,101.73,11.52
order_004745,1,prod_0140,seller_028,169.55,21.55
order_004745,1,prod_0111,seller_028,330.79,15.58
order_004746,1,prod_0323,seller_039,298.18,29.92
order_004746,1,prod_0271,seller_039,283.71,13.73
order_004747,1,prod_0228,seller_008,173.03,6.0
order_004747,1,prod_0222,seller_008,161.94,12.15
order_004748,1,prod_0177,seller_029,365.08,7.61
order_004749,1,prod_0329,seller_003,246.14,37.96
order_004749,1,prod_0228,seller_003,389.04,24.61
order_004750,1,prod_0068,seller_025,115.28,16.14
order_004750,1,prod_0080,seller_025,202.28,42.08
order_004751,1,prod_0035,seller_027,354.14,42.34
order_004751,1,prod_0071,seller_027,165.55,10.09
order_004752,1,prod_0022,seller_039,73.12,28.24
order_004752,1,prod_0291,seller_039,377.02,15.3
order_004753,1,prod_0255,seller_038,205.1,24.54
order_004754,1,prod_0372,seller_008,330.35,38.73
order_004754,1,prod_0276,seller_008,253.93,27.07
order_004755,1,prod_0476,seller_033,391.46,43.61
order_004755,1,prod_0097,seller_033,122.5,44.95
order_004756,1,prod_0322,seller_028,143.83,15.9
order_004756,1,prod_0175,seller_028,171.89,27.94
order_004757,1,prod_0369,seller_005,194.78,25.35
order_004757,1,prod_0072,seller_005,257.28,7.74
order_004758,1,prod_0349,seller_036,320.29,34.14
order_004758,1,prod_0398,seller_036,344.65,8.88
order_004759,1,prod_0485,seller_032,230.92,13.67
order_004759,1,prod_0361,seller_032,341.44,15.6
order_004760,1,prod_0042,seller_010,396.7,20.23
order_004760,1,prod_0291,seller_010,109.6,22.73
order_004761,1,prod_0225,seller_000,213.28,42.69
order_004762,1,prod_0411,seller_017,215.22,36.3
order_004763,1,prod_0231,seller_033,338.41,16.04
order_004763,1,prod_0063,seller_033,92.25,11.66
order_004764,1,prod_0273,seller_005,25.05,23.26
order_004765,1,prod_0489,seller_006,110.56,11.7
order_004766,1,prod_0297,seller_014,265.89,11.23
order_004767,1,prod_0366,seller_023,175.69,33.9
order_004767,1,prod_0069,seller_023,132.43,5.47
order_004768,1,prod_0187,seller_010,297.45,43.43
order_004768,1,prod_0483,seller_010,143.56,11.23
order_004769,1,prod_0418,seller_020,95.25,32.55
order_004770,1,prod_0368,seller_017,385.91,26.14
order_004771,1,prod_0055,seller_036,67.72,33.52
order_004771,1,prod_0014,seller_036,98.18,28.31
order_004772,1,prod_0101,seller_010,353.49,41.76
order_004772,1,prod_0162,seller_010,119.88,9.42
order_004773,1,prod_0001,seller_019,94.73,34.94
order_004773,1,prod_0466,seller_019,309.17,21.64
order_004774,1,prod_0311,seller_008,321.67,44.85
order_004774,1,prod_0248,seller_008,181.39,37.75
order_004775,1,prod_0055,seller_026,79.37,38.25
order_004776,1,prod_0488,seller_008,282.92,44.59
order_004777,1,prod_0078,seller_031,205.47,36.71
order_004777,1,prod_0256,seller_031,73.78,17.58
order_004778,1,prod_0126,seller_011,218.92,42.94
order_004779,1,prod_0077,seller_032,247.74,20.44
order_004779,1,prod_0080,seller_032,132.92,26.99
order_004780,1,prod_0469,seller_024,43.57,12.52
order_004780,1,prod_0248,seller_024,15.18,12.42
order_004781,1,prod_0275,seller_005,63.91,23.85
order_004781,1,prod_0014,seller_005,31.29,5.85
order_004782,1,prod_0014,seller_004,33.74,14.77
order_004783,1,prod_0301,seller_012,359.33,7.78
order_004783,1,prod_0003,seller_012,171.29,38.96
order_004784,1,prod_0091,seller_000,290.57,36.7
order_004785,1,prod_0429,seller_038,258.18,42.25
order_004785,1,prod_0446,seller_038,34.41,13.56
order_004786,1,prod_0096,seller_001,184.21,33.81
order_004786,1,prod_0019,seller_001,54.8,36.8
order_004787,1,prod_0184,seller_012,118.27,31.83
order_004787,1,prod_0102,seller_012,143.42,17.36
order_004788,1,prod_0008,seller_018,15.91,8.42
order_004788,1,prod_0279,seller_018,250.98,16.36
order_004789,1,prod_0357,seller_034,57.52,7.1
order_004790,1,prod_0496,seller_010,277.23,44.97
order_004790,1,prod_0311,seller_010,170.88,14.21
order_004791,1,prod_0286,seller_003,309.63,32.51
order_004791,1,prod_0333,seller_003,306.78,13.34
order_004792,1,prod_0357,seller_003,370.6,27.9
order_004793,1,prod_0243,seller_029,48.0,34.57
order_004794,1,prod_0135,seller_039,118.66,38.12
order_004794,1,prod_0206,seller_039,286.38,20.04
order_004795,1,prod_0112,seller_019,219.6,5.34
order_004795,1,prod_0155,seller_019,247.6,7.84
order_004796,1,prod_0487,seller_011,133.33,13.31
order_004797,1,prod_0387,seller_001,81.28,21.71
order_004798,1,prod_0064,seller_024,272.63,40.62
order_004798,1,prod_0084,seller_024,264.21,13.17
order_004799,1,prod_0095,seller_005,262.41,40.07
order_004799,1,prod_0146,seller_005,353.26,30.19
order_004800,1,prod_0407,seller_028,206.59,24.74
order_004801,1,prod_0443,seller_021,240.25,34.41
order_004801,1,prod_0173,seller_021,249.85,6.23
order_004802,1,prod_0214,seller_021,356.21,24.6
order_004802,1,prod_0406,seller_021,175.45,37.75
order_004803,1,prod_0166,seller_000,91.39,7.86
order_004804,1,prod_0325,seller_016,265.81,44.47
order_004805,1,prod_0065,seller_018,273.93,35.69
order_004805,1,prod_0112,seller_018,260.85,12.51
order_004806,1,prod_0492,seller_015,264.76,42.97
order_004806,1,prod_0116,seller_015,236.37,22.48
order_004807,1,prod_0330,seller_022,96.17,5.79
order_004807,1,prod_0254,seller_022,98.93,39.01
order_004808,1,prod_0135,seller_036,121.68,24.92
order_004809,1,prod_0117,seller_007,109.89,32.19
order_004810,1,prod_0286,seller_010,261.34,15.79
order_004810,1,prod_0444,seller_010,390.15,8.53
order_004811,1,prod_0192,seller_009,135.42,15.18
order_004812,1,prod_0320,seller_004,256.5,34.5
order_004812,1,prod_0110,seller_004,15.53,11.75
order_004813,1,prod_0094,seller_000,152.92,12.63
order_004814,1,prod_0036,seller_034,110.22,37.78
order_004815,1,prod_0197,seller_031,399.14,32.72
order_004815,1,prod_0304,seller_031,359.05,22.08
order_004816,1,prod_0253,seller_035,19.56,43.79
order_004817,1,prod_0238,seller_021,315.89,10.81
order_004817,1,prod_0296,seller_021,173.09,29.98
order_004818,1,prod_0125,seller_011,353.31,43.48
order_004818,1,prod_0103,seller_011,201.96,8.38
order_004819,1,prod_0079,seller_006,145.17,11.87
order_004819,1,prod_0392,seller_006,85.06,11.41
order_004820,1,prod_0006,seller_035,140.25,35.16
order_004820,1,prod_0443,seller_035,48.58,37.04
order_004821,1,prod_0016,seller_034,17.63,26.05
order_004821,1,prod_0435,seller_034,62.29,8.86
order_004822,1,prod_0175,seller_000,231.18,6.77
order_004823,1,prod_0177,seller_017,359.53,16.78
order_004823,1,prod_0432,seller_017,264.88,9.45
order_004824,1,prod_0008,seller_002,242.43,31.74
order_004825,1,prod_0459,seller_019,26.6,41.13
order_004825,1,prod_0236,seller_019,211.65,44.06
order_004826,1,prod_0098,seller_035,210.48,34.17
order_004826,1,prod_0464,seller_035,175.52,11.9
order_004827,1,prod_0198,seller_010,246.88,42.91
order_004827,1,prod_0022,seller_010,51.93,30.42
order_004828,1,prod_0193,seller_038,94.04,7.27
order_004829,1,prod_0140,seller_028,30.67,21.23
order_004829,1,prod_0385,seller_028,315.05,43.7
order_004830,1,prod_0119,seller_014,65.78,44.16
order_004830,1,prod_0355,seller_014,324.53,15.58
order_004831,1,prod_0410,seller_028,381.6,29.19
order_004831,1,prod_0030,seller_028,215.62,44.64
order_004832,1,prod_0169,seller_026,200.5,29.89
order_004832,1,prod_0222,seller_026,97.6,14.54
order_004833,1,prod_0072,seller_015,49.69,28.52
order_004834,1,prod_0188,seller_032,363.0,41.6
order_004834,1,prod_0367,seller_032,64.53,31.32
order_004835,1,prod_0388,seller_031,216.51,15.57
order_004835,1,prod_0228,seller_031,234.34,31.99
order_004836,1,prod_0475,seller_005,375.55,10.65
order_004837,1,prod_0256,seller_039,29.57,36.27
order_004837,1,prod_0080,seller_039,190.6,14.78
order_004838,1,prod_0349,seller_005,20.06,30.18
order_004838,1,prod_0441,seller_005,123.47,43.98
order_004839,1,prod_0174,seller_004,237.05,25.85
order_004840,1,prod_0230,seller_036,144.37,6.51
order_004841,1,prod_0379,seller_003,222.57,43.24
order_004842,1,prod_0261,seller_028,360.5,26.11
order_004842,1,prod_0434,seller_028,285.26,15.59
order_004843,1,prod_0433,seller_010,170.82,20.85
order_004844,1,prod_0441,seller_032,258.06,25.13
order_004845,1,prod_0175,seller_036,76.78,38.11
order_004845,1,prod_0046,seller_036,213.97,42.03
order_004846,1,prod_0177,seller_022,84.66,38.01
order_004846,1,prod_0237,seller_022,356.82,15.5
order_004847,1,prod_0207,seller_000,19.21,17.68
order_004848,1,prod_0173,seller_029,61.37,31.78
order_004849,1,prod_0345,seller_028,278.76,28.89
order_004849,1,prod_0054,seller_028,259.57,6.69
order_004850,1,prod_0479,seller_012,26.56,40.83
order_004850,1,prod_0040,seller_012,161.08,26.94
order_004851,1,prod_0120,seller_002,375.0,44.2
order_004851,1,prod_0109,seller_002,197.11,5.45
order_004852,1,prod_0326,seller_010,21.59,34.37
order_004852,1,prod_0436,seller_010,224.97,34.25
order_004853,1,prod_0209,seller_029,255.1,26.74
order_004854,1,prod_0068,seller_012,88.79,11.85
order_004854,1,prod_0062,seller_012,171.9,6.52
order_004855,1,prod_0365,seller_005,340.58,11.06
order_004855,1,prod_0084,seller_005,205.75,39.96
order_004856,1,prod_0318,seller_001,294.23,37.29
order_004857,1,prod_0105,seller_022,110.1,38.97
order_004857,1,prod_0328,seller_022,167.79,23.77
order_004858,1,prod_0029,seller_018,72.44,9.09
order_004858,1,prod_0131,seller_018,265.63,5.68
order_004859,1,prod_0147,seller_002,152.16,20.87
order_004860,1,prod_0092,seller_032,143.17,26.94
order_004860,1,prod_0380,seller_032,393.04,33.65
order_004861,1,prod_0357,seller_034,30.37,36.73
order_004862,1,prod_0203,seller_018,224.43,14.2
order_004863,1,prod_0322,seller_018,171.11,5.96
order_004864,1,prod_0384,seller_039,17.79,14.22
order_004864,1,prod_0082,seller_039,267.42,14.82
order_004865,1,prod_0020,seller_039,89.69,28.61
order_004866,1,prod_0453,seller_021,224.19,37.85
order_004867,1,prod_0126,seller_016,172.76,5.85
order_004867,1,prod_0217,seller_016,265.75,15.08
order_004868,1,prod_0147,seller_018,77.67,16.41
order_004869,1,prod_0166,seller_012,89.39,37.39
order_004869,1,prod_0412,seller_012,261.61,14.51
order_004870,1,prod_0068,seller_030,318.0,27.89
order_004871,1,prod_0397,seller_029,121.08,41.71
order_004872,1,prod_0009,seller_037,176.37,33.23
order_004872,1,prod_0090,seller_037,255.77,39.97
order_004873,1,prod_0164,seller_008,283.35,37.1
order_004873,1,prod_0384,seller_008,172.78,25.07
order_004874,1,prod_0245,seller_020,333.1,41.65
order_004874,1,prod_0269,seller_020,134.02,18.27
order_004875,1,prod_0489,seller_005,38.18,41.22
order_004875,1,prod_0423,seller_005,113.87,18.11
order_004876,1,prod_0067,seller_023,50.94,27.53
order_004877,1,prod_0038,seller_039,362.83,14.38
order_004877,1,prod_0205,seller_039,379.88,39.69
order_004878,1,prod_0039,seller_015,142.7,18.12
order_004878,1,prod_0200,seller_015,77.0,13.91
order_004879,1,prod_0047,seller_036,44.07,19.0
order_004880,1,prod_0218,seller_007,130.25,34.68
order_004880,1,prod_0490,seller_007,39.42,41.75
order_004881,1,prod_0061,seller_022,114.93,12.67
order_004881,1,prod_0159,seller_022,265.01,39.64
order_004882,1,prod_0423,seller_006,377.49,43.83
order_004883,1,prod_0262,seller_027,134.94,40.89
order_004884,1,prod_0404,seller_039,16.72,17.19
order_004885,1,prod_0144,seller_007,325.75,35.5
order_004886,1,prod_0130,seller_005,192.54,34.84
order_004886,1,prod_0482,seller_005,61.96,43.23
order_004887,1,prod_0273,seller_032,327.83,39.54
order_004887,1,prod_0307,seller_032,33.05,22.91
order_004888,1,prod_0310,seller_028,88.17,42.49
order_004888,1,prod_0170,seller_028,16.44,39.86
order_004889,1,prod_0472,seller_027,316.62,19.73
order_004889,1,prod_0340,seller_027,146.92,8.46
order_004890,1,prod_0479,seller_011,392.79,21.69
order_004891,1,prod_0331,seller_027,133.41,42.01
order_004892,1,prod_0391,seller_034,126.88,38.84
order_004892,1,prod_0077,seller_034,165.89,31.82
order_004893,1,prod_0204,seller_036,332.01,21.82
order_004894,1,prod_0205,seller_033,285.72,24.97
order_004894,1,prod_0433,seller_033,343.04,34.53
order_004895,1,prod_0421,seller_001,58.44,19.13
order_004896,1,prod_0320,seller_024,163.52,11.17
order_004896,1,prod_0175,seller_024,390.72,14.58
order_004897,1,prod_0073,seller_034,102.8,10.64
order_004897,1,prod_0297,seller_034,241.19,31.48
order_004898,1,prod_0341,seller_026,176.23,39.26
order_004898,1,prod_0183,seller_026,144.27,40.77
order_004899,1,prod_0087,seller_031,325.04,22.67
order_004899,1,prod_0385,seller_031,150.31,44.02
order_004900,1,prod_0414,seller_034,118.3,26.03
order_004901,1,prod_0169,seller_033,353.77,13.06
order_004902,1,prod_0244,seller_038,75.28,18.98
order_004903,1,prod_0404,seller_003,269.4,19.97
order_004903,1,prod_0314,seller_003,252.6,32.58
order_004904,1,prod_0049,seller_026,144.13,25.24
order_004905,1,prod_0433,seller_028,352.34,36.62
order_004906,1,prod_0494,seller_018,107.37,37.87
order_004907,1,prod_0361,seller_007,111.61,14.95
order_004907,1,prod_0426,seller_007,301.92,30.55
order_004908,1,prod_0396,seller_016,215.82,6.14
order_004909,1,prod_0469,seller_005,86.42,13.78
order_004909,1,prod_0395,seller_005,370.1,40.27
order_004910,1,prod_0262,seller_002,383.75,43.37
order_004910,1,prod_0131,seller_002,368.22,19.29
order_004911,1,prod_0036,seller_034,183.48,22.26
order_004911,1,prod_0474,seller_034,213.11,41.47
order_004912,1,prod_0350,seller_020,354.13,25.36
order_004912,1,prod_0489,seller_020,373.41,20.08
order_004913,1,prod_0489,seller_012,48.23,42.75
order_004913,1,prod_0033,seller_012,335.01,5.03
order_004914,1,prod_0392,seller_019,133.44,15.5
order_004914,1,prod_0151,seller_019,52.39,28.72
order_004915,1,prod_0483,seller_012,287.78,21.78
order_004916,1,prod_0304,seller_020,21.72,16.06
order_004916,1,prod_0248,seller_020,185.1,6.91
order_004917,1,prod_0035,seller_017,61.63,39.1
order_004917,1,prod_0139,seller_017,242.71,42.89
order_004918,1,prod_0359,seller_038,303.24,19.18
order_004919,1,prod_0104,seller_025,62.73,40.03
order_004920,1,prod_0414,seller_006,198.27,16.52
order_004921,1,prod_0378,seller_013,368.9,9.58
order_004921,1,prod_0461,seller_013,79.59,24.62
order_004922,1,prod_0093,seller_000,241.42,19.41
order_004923,1,prod_0316,seller_017,137.44,43.37
order_004923,1,prod_0254,seller_017,362.43,23.78
order_004924,1,prod_0066,seller_031,327.64,20.49
order_004925,1,prod_0156,seller_008,81.94,28.04
order_004926,1,prod_0190,seller_009,190.48,23.12
order_004926,1,prod_0151,seller_009,288.14,14.09
order_004927,1,prod_0173,seller_005,73.9,19.43
order_004928,1,prod_0066,seller_031,277.96,7.6
order_004929,1,prod_0291,seller_022,165.32,44.05
order_004930,1,prod_0359,seller_025,297.53,14.64
order_004930,1,prod_0143,seller_025,351.09,22.56
order_004931,1,prod_0294,seller_029,253.32,6.33
order_004932,1,prod_0447,seller_016,163.37,8.08
order_004933,1,prod_0409,seller_034,338.47,18.5
order_004933,1,prod_0401,seller_034,186.48,14.06
order_004934,1,prod_0069,seller_005,380.8,33.29
order_004935,1,prod_0153,seller_000,220.04,32.25
order_004936,1,prod_0485,seller_023,328.11,42.19
order_004936,1,prod_0227,seller_023,47.19,5.79
order_004937,1,prod_0382,seller_010,140.12,43.48
order_004937,1,prod_0208,seller_010,171.22,13.36
order_004938,1,prod_0202,seller_022,347.24,10.47
order_004938,1,prod_0136,seller_022,98.74,14.75
order_004939,1,prod_0426,seller_014,34.57,7.73
order_004940,1,prod_0465,seller_028,248.57,9.2
order_004940,1,prod_0428,seller_028,67.44,29.55
order_004941,1,prod_0094,seller_036,388.06,41.75
order_004942,1,prod_0018,seller_008,232.45,14.21
order_004942,1,prod_0327,seller_008,20.83,34.04
order_004943,1,prod_0129,seller_010,393.48,22.77
order_004943,1,prod_0144,seller_010,236.53,26.07
